STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
53,063,012802,1,655,+47.639580,-117.255020
53,063,012802,2,1355,+47.631882,-117.256180
53,063,012802,3,1434,+47.636912,-117.265454
53,063,012901,1,2098,+47.664798,-117.213941
53,063,012901,2,1229,+47.664916,-117.203403
53,063,012902,1,882,+47.654930,-117.206500
53,063,012902,2,1114,+47.651528,-117.206537
53,063,012902,3,1945,+47.646263,-117.206666
53,063,012902,4,2217,+47.638768,-117.207659
53,063,012902,5,1269,+47.631676,-117.209003
53,063,013001,1,1723,+47.635158,-117.188285
53,063,013002,1,1712,+47.656313,-117.191230
53,063,013002,2,1369,+47.661956,-117.185859
53,063,013003,1,2367,+47.648691,-117.185769
53,063,013003,2,3118,+47.638062,-117.173140
53,063,013003,3,1097,+47.644794,-117.161381
53,063,013101,1,4264,+47.672028,-117.169968
53,063,013101,2,1677,+47.673577,-117.148191
53,063,013101,3,2395,+47.674829,-117.131877
53,063,013102,1,1858,+47.657933,-117.162206
53,063,013102,2,1166,+47.652626,-117.166986
53,063,013102,3,788,+47.659085,-117.147735
53,063,013102,4,2374,+47.647910,-117.143330
53,063,013201,1,1281,+47.688284,-117.143536
53,063,013201,2,647,+47.703065,-117.122519
53,063,013201,3,1655,+47.708816,-117.088214
53,063,013201,4,2149,+47.707755,-117.054509
53,063,013201,5,1976,+47.694536,-117.094852
53,063,013203,1,1876,+47.665797,-117.094323
53,063,013203,2,1669,+47.666418,-117.097828
53,063,013204,1,2400,+47.674055,-117.070138
53,063,013204,2,746,+47.652946,-117.076249
53,063,013204,3,2428,+47.667550,-117.081307
53,063,013205,1,1415,+47.637490,-117.087441
53,063,013205,2,2079,+47.657763,-117.114361
53,063,013300,1,1381,+47.541931,-117.259342
53,063,013300,2,2069,+47.574619,-117.164945
53,063,013401,1,2439,+47.615351,-117.341321
53,063,013401,2,2047,+47.636378,-117.332026
53,063,013401,3,1163,+47.603434,-117.334748
53,063,013501,1,1850,+47.558416,-117.512828
53,063,013502,1,2355,+47.551412,-117.358974
53,063,013503,1,1044,+47.552159,-117.423022
53,063,013503,2,748,+47.570477,-117.453829
53,063,013503,3,4312,+47.597420,-117.422554
53,063,013600,1,1931,+47.632847,-117.463913
53,063,013600,2,1563,+47.606848,-117.503491
53,063,013600,3,1439,+47.580709,-117.484314
53,063,013700,1,1021,+47.635001,-117.542447
53,063,013700,2,3005,+47.656057,-117.532248
53,063,013800,1,1227,+47.629170,-117.666581
53,063,013800,2,1468,+47.635299,-117.644501
53,063,013900,1,1478,+47.571116,-117.670255
53,063,013900,2,1686,+47.546789,-117.683675
53,063,013900,3,2522,+47.578446,-117.679964
53,063,014001,1,1036,+47.485604,-117.581673
53,063,014001,2,2011,+47.495417,-117.583247
53,063,014001,3,1427,+47.496457,-117.570278
53,063,014001,4,1531,+47.490134,-117.578323
53,063,014002,1,1567,+47.480375,-117.592815
53,063,014002,2,984,+47.482767,-117.599337
53,063,014002,3,2462,+47.506538,-117.575646
53,063,014002,4,1538,+47.501628,-117.570939
53,063,014100,1,1330,+47.583104,-117.641192
53,063,014100,2,1043,+47.517213,-117.773613
53,063,014100,3,1961,+47.522663,-117.607980
53,063,014100,4,1625,+47.585593,-117.546343
53,063,014100,5,1025,+47.583481,-117.557733
53,063,014200,1,2671,+47.476202,-117.477608
53,063,014200,2,1124,+47.401383,-117.693721
53,063,014300,1,1064,+47.452085,-117.144779
53,063,014300,2,945,+47.353173,-117.164423
53,063,014300,3,1408,+47.384801,-117.335625
53,063,014400,1,783,+47.701709,-117.352283
53,063,014400,2,1172,+47.686229,-117.352529
53,063,014400,3,1757,+47.680027,-117.353554
53,063,014400,4,1205,+47.687988,-117.360149
53,063,014500,1,676,+47.657279,-117.375524
53,063,014500,2,1563,+47.658346,-117.393006
53,063,014500,3,531,+47.658382,-117.358461
53,065,941000,1,953,+47.933105,-118.177627
53,065,941000,2,1588,+47.911613,-117.873273
53,065,950101,1,1153,+48.878742,-117.716554
53,065,950101,2,1709,+48.603724,-118.057547
53,065,950101,3,1920,+48.700977,-117.985519
53,065,950102,1,658,+48.585727,-118.108257
53,065,950102,2,1259,+48.536139,-118.071808
53,065,950102,3,1236,+48.817512,-118.033896
53,065,950200,1,1372,+48.646852,-117.888769
53,065,950200,2,1445,+48.515742,-117.913518
53,065,950200,3,1259,+48.441969,-117.936053
53,065,950300,1,621,+48.551615,-117.898303
53,065,950300,2,1067,+48.552123,-117.908868
53,065,950300,3,951,+48.544144,-117.900670
53,065,950500,1,1393,+48.536608,-117.899489
53,065,950500,2,1143,+48.537810,-117.885970
53,065,950600,1,1034,+48.560489,-117.780050
53,065,950600,2,1369,+48.483699,-117.792334
53,065,950700,1,751,+48.278980,-117.710017
53,065,950700,2,791,+48.275736,-117.721434
53,065,950700,3,856,+48.280311,-117.728789
53,065,950800,1,771,+48.343380,-117.885970
53,065,950800,2,1764,+48.316114,-117.720856
53,065,950800,3,892,+48.257117,-117.804848
53,065,950900,1,685,+48.347004,-118.074767
53,065,950900,2,974,+48.158267,-118.134112
53,065,951100,1,1481,+48.053306,-117.802987
53,065,951100,2,890,+48.170083,-117.801765
53,065,951100,3,1560,+48.111926,-117.685111
53,065,951301,1,975,+47.970961,-117.648901
53,065,951301,2,1372,+47.993436,-117.564672
53,065,951301,3,714,+48.048935,-117.630840
53,065,951302,1,751,+48.157009,-117.624149
53,065,951302,2,827,+48.090567,-117.556456
53,065,951401,1,991,+47.866439,-117.784422
53,065,951401,2,2497,+47.871902,-117.625885
53,065,951402,1,2589,+47.816701,-117.597273
53,065,951402,2,2184,+47.825100,-117.573230
53,067,010100,1,1094,+47.046510,-122.900308
53,067,010100,2,1154,+47.039362,-122.895927
53,067,010100,3,665,+47.031191,-122.902279
53,067,010100,4,688,+47.031130,-122.898046
53,067,010200,1,1385,+47.060739,-122.890863
53,067,010200,2,1506,+47.054694,-122.884531
53,067,010200,3,2337,+47.059823,-122.873273
53,067,010300,1,813,+47.048195,-122.876139
53,067,010300,2,1626,+47.041825,-122.875986
53,067,010300,3,1880,+47.044875,-122.886386
53,067,010300,4,1163,+47.045476,-122.857609
53,067,010400,1,1756,+47.026241,-122.878518
53,067,010400,2,981,+47.023668,-122.890918
53,067,010400,3,791,+47.018673,-122.891739
53,067,010510,1,3366,+47.041689,-122.946753
53,067,010520,1,1963,+47.042637,-122.921828
53,067,010520,2,2138,+47.035802,-122.930060
53,067,010520,3,1190,+47.037695,-122.919123
53,067,010520,4,1437,+47.029380,-122.916994
53,067,010600,1,946,+47.059793,-122.934279
53,067,010600,2,1179,+47.054295,-122.933021
53,067,010600,3,1653,+47.049020,-122.932709
53,067,010600,4,1109,+47.059371,-122.922450
53,067,010600,5,1587,+47.049661,-122.919830
53,067,010700,1,1623,+47.036318,-122.861215
53,067,010700,2,1632,+47.023905,-122.869417
53,067,010700,3,1260,+47.028997,-122.855730
53,067,010700,4,1729,+47.022206,-122.856756
53,067,010801,1,1201,+46.994562,-122.911246
53,067,010801,2,1167,+46.985148,-122.912167
53,067,010802,1,1623,+47.007415,-122.886339
53,067,010802,2,1014,+47.014024,-122.889116
53,067,010802,3,1228,+46.996524,-122.900975
53,067,010802,4,958,+46.987489,-122.896859
53,067,010910,1,3206,+47.013186,-122.923233
53,067,010910,2,1126,+47.026312,-122.936745
53,067,010910,3,2087,+47.017234,-122.912071
53,067,010910,4,1718,+47.018953,-122.919332
53,067,010920,1,2316,+47.002649,-122.921483
53,067,010920,2,1071,+46.990185,-122.929952
53,067,010920,3,1944,+46.996558,-122.940817
53,067,011000,1,1212,+47.028988,-122.954320
53,067,011000,2,2231,+46.984908,-122.994312
53,067,011000,3,1642,+46.989244,-122.969685
53,067,011100,1,1344,+47.069752,-122.928220
53,067,011100,2,1279,+47.050219,-122.953355
53,067,011100,3,1954,+47.063784,-122.950008
53,067,011200,1,1241,+47.038228,-122.843136
53,067,011200,2,1899,+47.036125,-122.832778
53,067,011200,3,1870,+47.042401,-122.813359
53,067,011200,4,614,+47.045277,-122.795793
53,067,011300,1,1511,+47.028727,-122.840778
53,067,011300,2,1112,+47.028584,-122.831842
53,067,011300,3,742,+47.030139,-122.826127
53,067,011300,4,1232,+47.017965,-122.828000
53,067,011410,1,952,+47.030731,-122.819475
53,067,011410,2,941,+47.024791,-122.815681
53,067,011410,3,1013,+47.029607,-122.810404
53,067,011410,4,976,+47.031194,-122.796832
53,067,011410,5,1513,+47.032039,-122.806182
53,067,011421,1,1354,+47.009203,-122.817508
53,067,011421,2,1873,+47.016456,-122.816027
53,067,011422,1,2232,+47.019614,-122.802307
53,067,011422,2,1829,+47.011427,-122.786148
53,067,011500,1,767,+47.057858,-122.776053
53,067,011500,2,1281,+47.056055,-122.786761
53,067,011500,3,1569,+47.047094,-122.786639
53,067,011500,4,1512,+47.052041,-122.773495
53,067,011500,5,1009,+47.047676,-122.773892
53,067,011622,1,1380,+47.001539,-122.797162
53,067,011622,2,1783,+46.995892,-122.801111
53,067,011622,3,1280,+46.995804,-122.791761
53,067,011623,1,1247,+46.990081,-122.826478
53,067,011623,2,1079,+46.992900,-122.814079
53,067,011623,3,1984,+46.988286,-122.807924
53,067,011623,4,2042,+46.985568,-122.817927
53,067,011624,1,2361,+46.999207,-122.769028
53,067,011624,2,1005,+46.994658,-122.746762
53,067,011624,3,825,+46.988531,-122.778567
53,067,011625,1,3602,+47.001459,-122.815902
53,067,011626,1,1214,+47.001030,-122.839083
53,067,011626,2,1989,+47.010664,-122.828048
53,067,011626,3,1709,+47.002915,-122.828436
53,067,011627,1,2358,+47.037090,-122.778382
53,067,011628,1,1419,+47.012085,-122.776786
53,067,011628,2,1325,+47.029155,-122.787468
53,067,011628,3,2990,+47.019389,-122.765478
53,067,011720,1,2527,+46.969305,-122.839456
53,067,011720,2,3658,+46.978098,-122.877237
53,067,011721,1,1809,+47.010822,-122.870905
53,067,011721,2,2024,+47.002795,-122.854636
53,067,011721,3,1586,+47.010023,-122.854919
53,067,011722,1,1850,+46.998830,-122.868245
53,067,011722,2,1714,+46.994170,-122.846351
53,067,011810,1,2099,+46.978762,-123.037606
53,067,011810,2,1595,+46.937490,-123.030180
53,067,011821,1,1773,+46.958046,-122.896521
53,067,011821,2,1964,+46.941098,-122.901446
53,067,011821,3,1471,+46.914815,-122.938958
53,067,011822,1,1877,+46.979463,-122.951713
53,067,011822,2,614,+46.963452,-122.949547
53,067,011822,3,1941,+46.925237,-122.980676
53,067,011901,1,780,+47.055811,-123.115116
53,067,011901,2,1065,+47.047801,-123.021056
53,067,011902,1,2342,+47.160147,-122.954971
53,067,011902,2,1331,+47.100558,-123.035000
53,067,011902,3,1848,+47.106057,-122.989689
53,067,012001,1,1424,+47.067489,-122.984536
53,067,012001,2,1832,+47.077979,-122.960990
53,067,012001,3,2275,+47.048714,-122.965565
53,067,012002,1,1460,+47.089481,-122.945187
53,067,012002,2,1390,+47.120741,-122.932600
53,067,012100,1,1164,+47.145899,-122.861849
53,067,012100,2,832,+47.108422,-122.879660
53,067,012100,3,866,+47.134972,-122.895670
53,067,012100,4,1616,+47.081735,-122.881968
53,067,012211,1,1301,+47.101991,-122.847742
53,067,012211,2,1416,+47.077238,-122.841235
53,067,012221,1,1660,+47.145077,-122.809703
53,067,012221,2,2576,+47.099603,-122.796801
53,067,012221,3,3115,+47.074282,-122.789426
53,067,012223,1,2083,+47.058327,-122.849987
53,067,012223,2,2051,+47.055028,-122.841820
53,067,012224,1,1803,+47.054082,-122.827555
53,067,012224,2,1818,+47.062888,-122.824424
53,067,012225,1,2281,+47.094520,-122.772668
53,067,012225,2,3707,+47.105429,-122.762750
53,067,012226,1,3399,+47.081171,-122.751943
53,067,012226,2,2809,+47.088964,-122.746066
53,067,012320,1,1124,+47.026217,-122.683838
53,067,012320,2,1103,+47.059722,-122.735690
53,067,012320,3,1078,+47.055790,-122.705609
53,067,012330,1,3534,+47.054959,-122.751008
53,067,012330,2,2570,+47.061916,-122.752111
53,067,012331,1,1447,+47.009269,-122.740519
53,067,012331,2,1845,+47.034504,-122.757913
53,067,012331,3,2213,+47.023738,-122.751046
53,067,012332,1,1811,+47.045067,-122.737904
53,067,012332,2,1575,+47.045950,-122.746607
53,067,012332,3,2005,+47.041051,-122.755453
53,067,012412,1,2780,+46.940070,-122.586937
53,067,012412,2,2072,+46.929975,-122.614795
53,067,012412,3,1229,+46.926536,-122.592986
53,067,012420,1,1491,+46.998330,-122.718663
53,067,012420,2,1451,+46.967104,-122.725332
53,067,012420,3,1394,+46.967978,-122.779093
53,067,012421,1,3251,+46.942351,-122.628284
53,067,012422,1,1914,+46.962592,-122.581347
53,067,012422,2,2403,+46.954933,-122.619865
53,067,012422,3,1908,+46.952008,-122.601086
53,067,012422,4,864,+46.963567,-122.600251
53,067,012510,1,783,+46.826501,-122.469401
53,067,012510,2,2950,+46.824926,-122.470783
53,067,012530,1,1995,+46.899280,-122.728290
53,067,012530,2,1202,+46.898739,-122.682858
53,067,012530,3,1451,+46.890428,-122.670439
53,067,012531,1,939,+46.861643,-122.627524
53,067,012531,2,780,+46.851038,-122.536946
53,067,012531,3,1466,+46.852418,-122.571021
53,067,012531,4,1295,+46.836971,-122.623030
53,067,012532,1,2205,+46.885168,-122.587238
53,067,012532,2,1353,+46.886639,-122.518715
53,067,012610,1,1246,+46.918117,-122.840890
53,067,012610,2,1737,+46.857543,-122.949878
53,067,012610,3,1248,+46.956329,-122.815960
53,067,012610,4,1229,+46.882987,-122.808218
53,067,012610,5,884,+46.864358,-122.901305
53,067,012620,1,831,+46.824713,-122.893652
53,067,012620,2,945,+46.854885,-122.856899
53,067,012620,3,1040,+46.859080,-122.837799
53,067,012620,4,1089,+46.829483,-122.813485
53,067,012620,5,868,+46.795818,-122.857402
53,067,012710,1,2407,+46.812451,-122.975706
53,067,012720,1,1389,+46.816191,-123.099750
53,067,012720,2,1695,+46.808233,-123.045923
53,067,012720,3,1171,+46.816097,-123.014917
53,067,012720,4,1375,+46.796272,-123.018550
53,067,012720,5,1040,+46.783520,-123.069803
53,067,012730,1,2400,+46.858134,-123.097073
53,067,012730,2,1351,+46.858535,-123.007840
53,067,012730,3,3015,+46.831053,-123.069318
53,067,990100,0,0,+47.143914,-122.774786
53,069,950100,1,864,+46.336235,-123.647529
53,069,950100,2,871,+46.277976,-123.388475
53,069,950100,3,790,+46.192199,-123.337426
53,069,950100,4,968,+46.207544,-123.377408
53,069,950100,5,929,+46.172574,-123.382312
53,071,920000,1,1016,+46.225006,-118.960884
53,071,920000,2,1047,+46.176527,-118.962037
53,071,920000,3,1977,+46.191191,-119.000900
53,071,920000,4,1678,+46.320936,-118.567322
53,071,920100,1,1028,+46.040902,-118.669555
53,071,920100,2,1102,+46.019076,-118.470417
53,071,920100,3,697,+46.147981,-118.373437
53,071,920100,4,1224,+46.268391,-118.152244
53,071,920100,5,1026,+46.094186,-118.125298
53,071,920200,1,2344,+46.029730,-118.401169
53,071,920200,2,2356,+46.064032,-118.379231
53,071,920301,1,2212,+46.038469,-118.377645
53,071,920301,2,1384,+46.045232,-118.376053
53,071,920302,1,1020,+46.056145,-118.379421
53,071,920302,2,1799,+46.048998,-118.391368
53,071,920302,3,1300,+46.040923,-118.389168
53,071,920302,4,1315,+46.049235,-118.382783
53,071,920400,1,2392,+46.079723,-118.362706
53,071,920500,1,1236,+46.071851,-118.353269
53,071,920500,2,682,+46.068548,-118.346159
53,071,920500,3,738,+46.072544,-118.337603
53,071,920600,1,1712,+46.054526,-118.362120
53,071,920600,2,1012,+46.061681,-118.344807
53,071,920600,3,1512,+46.058382,-118.341537
53,071,920600,4,1372,+46.049834,-118.338745
53,071,920600,5,1031,+46.044452,-118.346814
53,071,920701,1,612,+46.065016,-118.333350
53,071,920701,2,916,+46.059134,-118.331797
53,071,920701,3,933,+46.064681,-118.326914
53,071,920701,4,1079,+46.053457,-118.330042
53,071,920702,1,1549,+46.048291,-118.325558
53,071,920702,2,1288,+46.058415,-118.321037
53,071,920702,3,922,+46.065697,-118.318924
53,071,920702,4,940,+46.066289,-118.308169
53,071,920801,1,878,+46.082264,-118.305867
53,071,920801,2,1919,+46.073967,-118.305120
53,071,920801,3,1170,+46.076926,-118.316128
53,071,920801,4,1103,+46.080024,-118.315959
53,071,920802,1,1133,+46.074838,-118.329240
53,071,920802,2,894,+46.071953,-118.318853
53,071,920802,3,1273,+46.070053,-118.328192
53,071,920901,1,2707,+46.067453,-118.293985
53,071,920901,2,1136,+46.059579,-118.302918
53,071,920902,1,2415,+46.028281,-118.350358
53,071,920902,2,2368,+46.038746,-118.317167
53,071,920902,3,1137,+46.051713,-118.306253
53,073,000101,1,1258,+48.787538,-122.371451
53,073,000101,2,2358,+48.818803,-122.407358
53,073,000102,1,2599,+48.799109,-122.462110
53,073,000102,2,1874,+48.779025,-122.456024
53,073,000102,3,2798,+48.788235,-122.476973
53,073,000201,1,1930,+48.802541,-122.565727
53,073,000201,2,1398,+48.777598,-122.527811
53,073,000201,3,945,+48.783462,-122.527138
53,073,000202,1,2806,+48.811616,-122.498884
53,073,000202,2,953,+48.824248,-122.529369
53,073,000203,1,1557,+48.797392,-122.497662
53,073,000203,2,2357,+48.795480,-122.506427
53,073,000301,1,1655,+48.773763,-122.506845
53,073,000301,2,837,+48.766614,-122.509158
53,073,000301,3,2392,+48.780026,-122.507850
53,073,000302,1,1740,+48.787035,-122.497957
53,073,000302,2,1333,+48.779328,-122.493848
53,073,000401,1,1198,+48.766286,-122.481045
53,073,000401,2,1212,+48.771449,-122.486799
53,073,000401,3,911,+48.773681,-122.474126
53,073,000402,1,1596,+48.763206,-122.498925
53,073,000402,2,1786,+48.763640,-122.491158
53,073,000501,1,1847,+48.764235,-122.468454
53,073,000501,2,1582,+48.753636,-122.468254
53,073,000501,3,1964,+48.746094,-122.469807
53,073,000502,1,1663,+48.760840,-122.478764
53,073,000502,2,1318,+48.757529,-122.486609
53,073,000600,1,1939,+48.748985,-122.480330
53,073,000700,1,2305,+48.766046,-122.443281
53,073,000700,2,1863,+48.767225,-122.456438
53,073,000700,3,1226,+48.760677,-122.454522
53,073,000700,4,1487,+48.760900,-122.446565
53,073,000803,1,1557,+48.758679,-122.436599
53,073,000803,2,815,+48.760407,-122.428431
53,073,000803,3,2217,+48.773036,-122.425457
53,073,000803,4,2270,+48.771975,-122.441433
53,073,000804,1,3070,+48.767856,-122.394986
53,073,000804,2,2883,+48.781367,-122.415948
53,073,000804,3,1064,+48.768483,-122.415699
53,073,000805,1,2768,+48.744821,-122.416906
53,073,000805,2,1493,+48.748256,-122.406694
53,073,000805,3,1045,+48.735845,-122.375430
53,073,000807,1,2192,+48.665203,-122.324013
53,073,000807,2,685,+48.720703,-122.328845
53,073,000808,1,1344,+48.724818,-122.340436
53,073,000808,2,1224,+48.712897,-122.320567
53,073,000809,1,1559,+48.716656,-122.342859
53,073,000809,2,1180,+48.721036,-122.353993
53,073,000902,1,2784,+48.728576,-122.464109
53,073,000902,2,2598,+48.714459,-122.457211
53,073,000902,3,1212,+48.721937,-122.436596
53,073,000903,1,2407,+48.739599,-122.461173
53,073,000903,2,2460,+48.749063,-122.452942
53,073,000904,1,2942,+48.741810,-122.444008
53,073,001000,1,1499,+48.739221,-122.473563
53,073,001000,2,1192,+48.745271,-122.477382
53,073,001000,3,2182,+48.741402,-122.483691
53,073,001000,4,3192,+48.732100,-122.485355
53,073,001101,1,1296,+48.705291,-122.504845
53,073,001101,2,1377,+48.723373,-122.496428
53,073,001101,3,1550,+48.715840,-122.507759
53,073,001102,1,1038,+48.727982,-122.501411
53,073,001102,2,1642,+48.734776,-122.493115
53,073,001202,1,1370,+48.664881,-122.399021
53,073,001202,2,800,+48.675418,-122.490773
53,073,001202,3,792,+48.708721,-122.481330
53,073,001202,4,880,+48.713401,-122.493663
53,073,001203,1,1447,+48.723899,-122.488096
53,073,001203,2,1583,+48.718695,-122.492624
53,073,001204,1,1953,+48.720601,-122.480070
53,073,001204,2,1757,+48.728772,-122.475315
53,073,010101,1,851,+48.879231,-122.104248
53,073,010101,2,1583,+48.891008,-122.194033
53,073,010102,1,1916,+48.949519,-122.148458
53,073,010102,2,1935,+48.940570,-122.119887
53,073,010103,1,1879,+48.749708,-122.188237
53,073,010103,2,425,+48.856736,-121.833812
53,073,010201,1,1310,+48.884031,-122.286769
53,073,010201,2,2424,+48.933152,-122.306990
53,073,010202,1,2073,+48.993285,-122.253988
53,073,010202,2,1507,+48.923990,-122.336668
53,073,010202,3,1768,+48.966936,-122.358312
53,073,010301,1,2209,+48.966249,-122.527951
53,073,010301,2,2021,+48.920967,-122.542260
53,073,010301,3,1090,+48.949324,-122.473445
53,073,010301,4,2114,+48.940213,-122.472123
53,073,010302,1,1527,+48.942455,-122.458169
53,073,010302,2,1375,+48.957044,-122.447371
53,073,010302,3,2209,+48.956001,-122.458249
53,073,010303,1,2341,+48.962126,-122.419651
53,073,010303,2,2855,+48.953080,-122.436120
53,073,010303,3,2443,+48.960506,-122.426999
